,artists,acousticness,instrumentalness,valence,mmpopularity,track_genre
2453,823,0.00364,0.0,0.31,0.64,2
2454,673,0.238,0.318,0.667,0.7000000000000001,2
2455,673,0.0004,0.102,0.266,0.71,2
2456,673,0.0321,0.139,0.864,0.71,2
2457,674,0.00076,0.0049,0.172,0.78,2
2458,777,0.00175,4.26e-06,0.51,0.7000000000000001,2
2459,824,0.081,2.85e-06,0.325,0.66,2
2460,812,0.00148,0.000582,0.537,0.76,2
2461,673,0.0553,0.51,0.374,0.7000000000000001,2
2462,695,0.0724,0.0176,0.35,0.75,2
2463,736,0.983,0.774,0.359,0.72,2
2464,678,0.0387,0.0,0.385,0.6,2
2465,678,0.111,3.22e-06,0.48,0.6,2
2466,804,0.0149,0.0,0.222,0.64,2
2467,678,0.00342,0.0,0.465,0.6,2
2468,678,0.0122,0.0,0.625,0.61,2
2469,825,0.458,0.0,0.455,0.67,2
2470,698,0.00261,0.000512,0.626,0.67,2
2471,782,0.000917,0.0,0.365,0.79,2
2472,826,0.00181,0.00248,0.707,0.49,2
2473,768,0.107,0.0,0.0765,0.64,2
2474,827,0.000373,0.0172,0.273,0.5,2
2475,828,0.176,0.0,0.794,0.0,2
2476,807,0.245,0.00132,0.547,0.5,2
2477,829,0.0109,0.0,0.675,0.5,2
2479,831,2.68e-05,0.00843,0.316,0.0,2
2480,832,0.00204,5.5e-05,0.349,0.0,2
2481,828,0.145,0.00357,0.649,0.0,2
2482,833,0.242,0.0,0.545,0.0,2
2483,831,2.15e-05,0.124,0.223,0.0,2
2484,834,0.00835,0.0,0.694,0.0,2
2485,835,0.0715,0.000121,0.378,0.0,2
2486,836,0.1,5.95e-06,0.522,0.0,2
2487,790,0.132,0.0,0.543,0.5,2
2488,828,0.176,0.0,0.778,0.0,2
2489,836,0.329,0.000899,0.966,0.03,2
2490,836,0.105,0.0,0.73,0.02,2
2491,837,0.00289,0.000323,0.122,0.0,2
2492,836,0.785,0.0,0.343,0.0,2
2493,838,0.0794,0.00106,0.968,0.0,2
2494,837,0.0137,4.52e-05,0.342,0.0,2
2495,833,0.536,8.43e-06,0.391,0.0,2
2496,833,0.0206,1.16e-06,0.557,0.0,2
2497,836,0.15,1.48e-06,0.478,0.0,2
2498,836,0.425,3.81e-06,0.208,0.0,2
2499,839,0.128,0.0,0.429,0.0,2
2500,673,0.00216,0.0,0.177,0.6900000000000001,2
2501,673,0.23,0.0105,0.396,0.68,2
2502,840,0.00203,0.00569,0.64,0.66,2
2503,694,0.0438,0.108,0.846,0.71,2
2504,841,0.0141,0.0,0.717,0.62,2
2505,673,0.0213,0.165,0.318,0.7000000000000001,2
2506,733,0.00447,0.000905,0.517,0.59,2
2507,842,0.342,0.00728,0.343,0.71,2
2508,843,0.0836,0.000553,0.16,0.6,2
2509,786,0.00643,3.37e-05,0.0753,0.59,2
2510,685,0.00719,0.00251,0.661,0.78,2
2511,708,0.00664,1.1e-05,0.543,0.8,2
2513,702,0.0425,0.0,0.569,0.6900000000000001,2
2514,844,0.00327,0.00904,0.344,0.71,2
2515,678,0.0621,0.0,0.588,0.59,2
2516,735,0.0212,0.0,0.412,0.61,2
2517,700,0.615,0.0248,0.166,0.75,2
2518,845,0.00532,0.0105,0.149,0.66,2
2519,695,0.167,0.0997,0.135,0.72,2
2520,678,0.0203,0.0,0.798,0.61,2
2521,702,0.0545,0.0,0.565,0.64,2
2522,846,0.517,0.0,0.185,0.64,2
2523,754,0.218,0.0,0.279,0.56,2
2524,768,0.315,0.0,0.164,0.66,2
2525,740,0.0182,0.000128,0.725,0.48,2
2526,740,0.769,0.0001,0.693,0.49,2
2527,740,0.000587,0.0507,0.818,0.48,2
2528,757,0.139,0.0,0.314,0.49,2
2529,847,0.0776,2.95e-05,0.926,0.49,2
2530,799,0.237,0.00566,0.693,0.5,2
2531,848,0.00558,1.31e-05,0.922,0.49,2
2532,849,0.311,0.00194,0.739,0.0,2
2533,850,0.00312,0.00921,0.668,0.49,2
2534,851,0.27,0.0468,0.427,0.0,2
2535,852,0.00377,0.0116,0.473,0.0,2
2537,854,0.0109,0.0,0.899,0.0,2
2538,855,0.0277,0.627,0.509,0.49,2
2539,851,0.0231,0.00239,0.868,0.0,2
2540,854,0.0109,0.0,0.899,0.0,2
2541,854,0.0109,0.0,0.899,0.0,2
2542,856,0.156,0.0,0.398,0.0,2
2543,857,0.114,5.34e-06,0.897,0.0,2
2544,852,1.21e-05,0.000217,0.553,0.0,2
2545,857,0.00147,0.0,0.806,0.0,2
2546,854,0.0109,0.0,0.899,0.0,2
2547,858,0.101,0.0,0.506,0.5,2
2548,808,0.33,1.29e-05,0.334,0.0,2
2549,808,0.00932,0.492,0.549,0.0,2
2550,859,0.0641,5.82e-05,0.567,0.7000000000000001,2
2551,740,0.61,0.0,0.62,0.48,2
2552,673,9.45e-05,0.0529,0.147,0.6900000000000001,2
2553,741,0.000501,0.0,0.293,0.71,2
2554,736,0.191,0.00175,0.0888,0.71,2
2555,765,0.000705,3.09e-06,0.233,0.65,2
2556,678,0.0303,4.31e-06,0.277,0.53,2
2557,860,0.00164,2.12e-05,0.539,0.68,2
2558,684,0.000247,0.388,0.6,0.73,2
2559,747,0.000217,0.000161,0.147,0.77,2
2560,676,1.87e-05,1.6e-06,0.591,0.74,2
2561,786,0.062,0.0,0.354,0.61,2
2562,692,0.00428,0.0,0.601,0.81,2
2563,861,0.00965,0.0,0.465,0.47,2
2564,740,0.226,1.17e-05,0.794,0.48,2
2565,738,0.0839,0.0,0.306,0.65,2
2566,740,0.248,0.0,0.808,0.48,2
2567,862,0.000277,0.104,0.378,0.01,2
2568,863,0.00197,0.0271,0.447,0.48,2
2569,740,0.0319,0.00108,0.73,0.48,2
2570,827,0.00242,0.000222,0.702,0.48,2
2571,863,0.419,4.25e-05,0.761,0.48,2
2572,864,0.0163,5.83e-06,0.44,0.48,2
2573,865,0.335,0.0104,0.683,0.48,2
2574,799,0.186,0.00019,0.392,0.48,2
2575,808,0.173,0.0,0.537,0.48,2
2576,866,0.593,9.24e-06,0.754,0.49,2
2577,867,0.0905,0.000513,0.643,0.48,2
2578,757,0.197,0.00297,0.312,0.48,2
2579,868,0.0292,0.00859,0.455,0.48,2
2580,869,0.000549,0.104,0.457,0.48,2
2581,870,0.0847,0.0,0.638,0.48,2
2582,808,0.114,0.0,0.638,0.48,2
2583,871,0.553,0.0,0.594,0.0,2
2584,872,0.0117,0.0,0.625,0.0,2
2585,757,0.0899,1.38e-05,0.563,0.48,2
2586,872,0.0525,0.0,0.948,0.0,2
2587,873,0.226,0.0,0.536,0.0,2
2588,871,0.0688,0.0,0.714,0.0,2
2589,790,0.0229,0.0,0.644,0.48,2
2590,874,0.143,2.09e-06,0.831,0.0,2
2591,874,0.0659,7.4e-06,0.822,0.0,2
2592,874,0.261,0.000267,0.932,0.0,2
2593,874,0.0392,0.0,0.398,0.0,2
2594,872,0.0525,0.0,0.948,0.0,2
2595,874,0.0913,0.000732,0.894,0.0,2
2596,808,0.33,1.22e-05,0.337,0.48,2
2597,866,0.0315,0.000123,0.751,0.0,2
2598,866,0.00208,0.162,0.734,0.0,2
2599,875,0.00593,0.00456,0.507,0.48,2
2600,673,0.0687,0.00315,0.108,0.71,2
2601,674,0.0709,0.285,0.561,0.77,2
2602,694,0.000607,2.74e-05,0.0631,0.6900000000000001,2
2603,694,0.177,0.0152,0.518,0.64,2
2604,876,0.00132,0.000142,0.609,0.73,2
2605,877,0.476,0.0512,0.88,0.67,2
2606,694,0.00527,0.00162,0.0398,0.65,2
2607,821,0.108,1.1e-06,0.399,0.65,2
2608,750,0.557,0.0,0.317,0.42,2
2609,878,0.0217,1.08e-06,0.251,0.73,2
2610,695,0.224,0.122,0.195,0.73,2
2611,743,0.0371,0.0,0.903,0.81,2
2612,695,0.772,0.756,0.199,0.71,2
2613,741,0.0343,6.24e-06,0.225,0.71,2
2614,879,0.0329,0.0,0.798,0.36,2
2615,681,0.0193,8.59e-06,0.73,0.78,2
2616,880,0.0121,0.0,0.629,0.65,2
2617,698,0.0296,0.0,0.312,0.63,2
2618,881,0.143,5.07e-06,0.317,0.72,2
2619,729,0.00178,0.00708,0.918,0.78,2
2620,843,9.33e-06,0.0,0.163,0.67,2
2621,882,0.00419,0.0,0.277,0.65,2
2622,863,0.00822,0.00453,0.868,0.47,2
2623,883,0.542,2.5e-06,0.187,0.02,2
2624,740,0.0301,0.0612,0.896,0.48,2
2625,884,0.526,0.0623,0.302,0.47,2
2626,883,0.542,2.5e-06,0.187,0.02,2
2627,863,0.000757,0.00604,0.704,0.47,2
2628,740,0.000639,0.453,0.603,0.48,2
2629,885,0.264,0.0,0.618,0.47,2
2630,886,0.551,0.0,0.827,0.47,2
2631,887,0.0641,0.0,0.857,0.48,2
2632,888,0.0585,0.000144,0.25,0.0,2
2633,740,0.0977,0.179,0.824,0.47,2
2634,829,0.0175,0.00037,0.535,0.47,2
2635,731,0.0164,0.3,0.783,0.47,2
2636,872,0.0117,0.0,0.625,0.0,2
2637,889,0.0286,0.000623,0.3,0.47,2
2638,890,0.0602,1.18e-06,0.643,0.47,2
2639,790,0.109,0.0,0.588,0.47,2
2640,888,0.00394,0.000104,0.158,0.0,2
2641,891,0.00229,0.0,0.493,0.0,2
2642,807,0.0194,5.59e-05,0.8,0.47,2
2643,892,0.02,1.12e-06,0.274,0.0,2
2644,887,0.0167,0.0,0.77,0.48,2
2645,891,0.0923,0.0,0.943,0.0,2
2646,893,0.0745,0.744,0.693,0.0,2
2647,894,0.216,9.62e-05,0.637,0.47,2
2648,895,0.0242,0.00108,0.925,0.47,2
2649,740,0.000395,0.154,0.389,0.47,2
2650,684,0.0459,0.0,0.693,0.7000000000000001,2
2651,845,0.0248,0.00019,0.241,0.58,2
2652,896,0.734,0.536,0.525,0.62,2
2653,694,0.000532,0.0,0.607,0.67,2
2654,694,0.085,6.93e-06,0.566,0.63,2
2655,783,0.0186,0.0,0.203,0.66,2
2656,763,0.000409,0.00051,0.527,0.79,2
2657,897,0.323,0.0,0.2,0.74,2
2658,897,0.00752,0.000461,0.595,0.76,2
2659,898,0.0263,7.12e-06,0.514,0.61,2
2660,882,0.0355,0.0,0.316,0.55,2
2661,714,0.000805,0.0928,0.51,0.74,2
2662,799,0.638,0.00815,0.78,0.47,2
2663,738,0.775,0.000264,0.233,0.58,2
2664,799,0.374,0.0462,0.697,0.48,2
2665,740,0.142,0.00107,0.834,0.47,2
2666,796,0.0486,0.00174,0.58,0.47,2
2667,848,0.0138,0.0,0.427,0.47,2
2668,899,0.0385,0.000552,0.41,0.48,2
2669,900,0.000321,0.453,0.89,0.0,2
2670,901,0.000531,0.123,0.306,0.0,2
2671,757,0.128,0.0,0.605,0.47,2
2672,892,0.02,1.12e-06,0.274,0.0,2
2673,902,0.674,2e-06,0.593,0.47,2
2674,903,0.000576,0.00118,0.771,0.0,2
2675,904,0.12,0.00261,0.444,0.46,2
2676,905,0.869,0.458,0.193,0.0,2
2677,906,0.00227,0.00171,0.648,0.0,2
2678,907,0.188,0.0,0.818,0.47,2
2679,908,0.00117,0.000223,0.395,0.01,2
2680,909,0.0155,0.0246,0.315,0.0,2
2681,904,0.421,1.36e-05,0.408,0.47,2
2682,901,0.000531,0.123,0.306,0.01,2
2683,819,0.0215,1.76e-05,0.43,0.47,2
2684,905,0.00118,0.000278,0.756,0.0,2
2685,910,0.023,0.0,0.555,0.0,2
2686,905,0.146,0.000371,0.921,0.0,2
2687,908,0.000425,0.423,0.537,0.0,2
2688,903,0.000576,0.00118,0.771,0.0,2
2689,905,0.146,0.000371,0.921,0.0,2
2690,908,0.00113,0.0102,0.446,0.0,2
2691,905,0.00118,0.000278,0.756,0.0,2
2692,905,0.00118,0.000278,0.756,0.0,2
2693,900,0.0195,0.00049,0.977,0.0,2
2694,911,0.34,0.0,0.959,0.0,2
2695,912,0.0154,0.0,0.683,0.0,2
2696,905,0.00118,0.000278,0.756,0.0,2
2697,908,0.000425,0.423,0.537,0.0,2
2698,908,0.00117,0.000223,0.395,0.0,2
2699,908,0.00113,0.0102,0.446,0.0,2
2700,673,0.0303,0.00851,0.508,0.68,2
2701,897,0.363,0.000158,0.774,0.71,2
2702,694,0.223,0.0105,0.533,0.59,2
2703,913,0.00252,0.0,0.616,0.59,2
2704,695,0.832,0.579,0.167,0.6900000000000001,2
2705,676,0.667,0.000397,0.364,0.6900000000000001,2
2706,735,0.0932,0.0,0.504,0.6,2
2707,914,0.0562,0.0121,0.666,0.75,2
2708,915,0.219,0.0,0.293,0.56,2
2709,736,0.0285,0.000198,0.767,0.74,2
2710,742,0.247,1.78e-05,0.536,0.77,2
2711,682,0.00132,0.0012,0.582,0.75,2
2712,682,9.04e-05,0.000674,0.689,0.78,2
2713,676,0.0793,0.000266,0.359,0.72,2
2714,916,5.71e-05,0.555,0.587,0.46,2
2715,831,0.0195,0.00744,0.465,0.64,2
2716,681,0.00596,0.0168,0.784,0.68,2
2717,802,0.21,0.000328,0.392,0.65,2
2718,678,0.00494,1.4e-05,0.269,0.59,2
2719,702,0.0106,0.0,0.475,0.66,2
2720,737,0.000101,4.31e-06,0.257,0.71,2
2721,917,0.000684,0.0,0.506,0.74,2
2722,918,0.647,7.57e-06,0.505,0.47,2
2723,863,0.045,0.00126,0.876,0.46,2
2724,919,0.013,0.0231,0.441,0.46,2
2725,863,0.0875,0.00792,0.572,0.47,2
2726,920,0.132,0.168,0.345,0.47,2
2727,865,0.0357,7.28e-05,0.616,0.46,2
2728,829,0.107,0.0,0.525,0.46,2
2729,847,0.0472,0.00782,0.375,0.46,2
2730,921,0.423,0.000754,0.679,0.0,2
2731,922,0.835,0.186,0.127,0.0,2
2732,923,0.00279,0.00028,0.544,0.0,2
2733,863,0.00152,0.196,0.685,0.46,2
2734,791,0.0621,5.15e-06,0.614,0.46,2
2735,924,0.000185,0.000174,0.934,0.46,2
2736,850,0.0263,0.0,0.833,0.47,2
2737,923,0.000101,0.425,0.133,0.0,2
2738,906,0.00252,0.0074,0.403,0.0,2
2739,925,0.0243,0.604,0.0449,0.0,2
2740,855,0.0455,1.82e-05,0.502,0.47,2
2741,925,0.0243,0.604,0.0449,0.0,2
2742,926,0.0243,0.0,0.0785,0.0,2
2743,927,0.04,0.0,0.564,0.46,2
2744,928,0.157,3.19e-06,0.772,0.46,2
2745,847,0.0432,0.0,0.653,0.46,2
2746,929,0.874,0.0869,0.286,0.46,2
2747,894,0.025,0.0,0.49,0.46,2
2748,930,4.5e-05,5.74e-06,0.853,0.46,2
2749,930,0.00307,0.0,0.531,0.46,2
2750,842,0.331,4.09e-05,0.698,0.64,2
2751,694,0.0495,8.18e-06,0.475,0.66,2
2752,931,0.152,0.626,0.198,0.65,2
2753,932,0.0528,0.0,0.871,0.67,2
2754,694,0.755,0.105,0.831,0.67,2
2755,933,0.0112,1.61e-05,0.0736,0.64,2
2756,934,0.00369,0.055,0.716,0.75,2
2757,898,0.257,0.0,0.312,0.59,2
2758,723,0.0598,0.0,0.724,0.67,2
2759,935,0.0328,0.019,0.575,0.55,2
2760,809,0.00139,0.0,0.583,0.71,2
2761,679,0.00163,0.00199,0.628,0.7000000000000001,2
2762,764,0.222,0.000283,0.564,0.59,2
2763,736,0.000603,0.713,0.77,0.75,2
2764,702,0.00116,0.0,0.446,0.67,2
2765,676,0.0141,0.0,0.229,0.71,2
2766,936,0.000183,0.00589,0.27,0.71,2
2767,937,0.000179,0.814,0.25,0.73,2
2768,779,0.016,0.705,0.048,0.51,2
2769,938,0.165,2.13e-05,0.692,0.46,2
2770,692,0.00704,3.81e-05,0.766,0.81,2
2771,790,0.0374,0.000215,0.872,0.46,2
2772,939,0.182,0.035,0.885,0.46,2
2773,808,0.58,1.35e-06,0.886,0.46,2
2774,940,0.658,1.73e-05,0.0697,0.0,2
2775,863,0.00459,0.0022,0.663,0.46,2
2776,927,0.0936,0.000156,0.865,0.46,2
2777,941,0.0582,0.0,0.909,0.46,2
2778,942,0.465,1.18e-06,0.35,0.0,2
2779,943,0.016,0.0,0.295,0.0,2
2780,922,0.511,0.0,0.494,0.0,2
2781,904,0.286,0.000326,0.767,0.46,2
2782,944,0.0128,0.0,0.533,0.46,2
2783,943,0.0116,0.000518,0.364,0.0,2
2784,945,0.307,0.0,0.912,0.46,2
2785,943,0.016,0.0,0.295,0.0,2
2786,946,0.734,0.0,0.865,0.0,2
2787,943,0.0116,0.000518,0.364,0.01,2
2788,943,0.0116,0.000518,0.364,0.02,2
2789,790,0.0347,0.0,0.771,0.46,2
2790,943,0.0116,0.000518,0.364,0.0,2
2791,928,0.00113,7.53e-06,0.608,0.46,2
2792,850,0.00155,0.000117,0.167,0.46,2
2793,943,0.0116,0.000518,0.364,0.01,2
2794,855,0.222,0.826,0.358,0.46,2
2795,930,0.000665,0.0,0.722,0.46,2
2797,947,0.0782,0.0584,0.435,0.0,2
2798,855,0.00489,0.589,0.136,0.46,2
2799,948,0.174,0.0,0.235,0.46,2
2800,673,0.0026,1.86e-06,0.338,0.65,2
2801,949,0.0904,0.0,0.406,0.5700000000000001,2
2802,950,0.0135,7.04e-05,0.219,0.63,2
2803,951,0.798,0.88,0.0766,0.6,2
2804,952,0.000553,0.243,0.421,0.61,2
2806,736,0.341,0.181,0.201,0.67,2
2807,898,0.0393,0.0,0.888,0.56,2
2808,677,0.626,6.22e-06,0.352,0.7000000000000001,2
2809,953,0.000984,0.0,0.164,0.62,2
2810,708,0.0203,0.0,0.308,0.64,2
2811,954,0.0011,0.828,0.348,0.65,2
2812,681,0.00861,0.0273,0.795,0.66,2
2813,695,0.0377,0.00591,0.207,0.7000000000000001,2
2814,678,0.0131,0.00123,0.155,0.54,2
2815,782,1.83e-05,2.07e-05,0.537,0.77,2
2816,955,0.0632,0.0,0.847,0.45,2
2817,779,0.0256,0.0236,0.213,0.56,2
2818,956,0.323,2.39e-06,0.815,0.45,2
2819,957,0.181,3.86e-05,0.483,0.45,2
2820,807,0.00274,0.000166,0.6,0.45,2
2821,938,0.352,0.0,0.657,0.45,2
2822,870,0.1,1.07e-06,0.595,0.46,2
2823,827,0.217,0.000219,0.599,0.45,2
2824,731,0.435,0.0124,0.494,0.46,2
2825,863,0.0205,5.66e-05,0.298,0.46,2
2826,958,0.0218,3.65e-05,0.666,0.46,2
2827,959,0.25,0.0,0.809,0.45,2
2828,960,0.0617,0.0,0.722,0.45,2
2829,961,0.177,0.000233,0.659,0.45,2
2830,836,0.0167,7.1e-06,0.712,0.45,2
2832,808,0.195,0.0,0.918,0.45,2
2833,863,0.226,0.000157,0.791,0.45,2
2834,963,0.000993,9.39e-05,0.536,0.45,2
2835,907,0.0611,0.000337,0.922,0.46,2
2836,837,0.597,2.4e-05,0.195,0.45,2
2837,791,0.0316,0.0079,0.762,0.45,2
2838,943,0.016,0.0,0.295,0.0,2
2839,964,9.8e-06,0.119,0.227,0.0,2
2840,964,9.8e-06,0.119,0.227,0.0,2
2841,943,0.016,0.0,0.295,0.0,2
2842,894,0.115,0.0,0.962,0.45,2
2843,965,0.182,0.0,0.328,0.46,2
2844,855,0.004,0.00316,0.541,0.46,2
2846,966,0.33,8.31e-06,0.79,0.46,2
2847,850,0.0198,1.85e-06,0.685,0.45,2
2848,964,9.8e-06,0.119,0.227,0.0,2
2849,930,0.00172,0.0,0.66,0.45,2
2850,673,0.0258,0.0,0.197,0.67,2
2851,687,0.000249,0.000246,0.179,0.77,2
2852,881,0.00797,0.0,0.516,0.78,2
2853,695,0.316,0.797,0.19,0.67,2
2854,782,0.000769,9.42e-05,0.369,0.76,2
2855,678,0.0113,0.0,0.647,0.55,2
2856,764,0.0018,0.00676,0.349,0.62,2
2857,783,0.78,0.0,0.108,0.6900000000000001,2
2858,898,0.000307,1.61e-05,0.155,0.54,2
2859,723,0.0107,7.15e-05,0.361,0.64,2
2860,967,0.0178,0.0,0.796,0.6,2
2861,681,0.0355,0.00301,0.401,0.66,2
2862,968,0.0158,0.000185,0.434,0.71,2
2863,681,0.00455,0.0723,0.525,0.66,2
2864,681,0.00643,2e-05,0.812,0.66,2
2865,681,0.00242,0.00339,0.84,0.64,2
2866,727,0.361,2.58e-05,0.181,0.44,2
2867,681,0.574,0.000107,0.443,0.6,2
2868,744,0.000155,0.00221,0.703,0.74,2
2869,718,0.0272,0.0468,0.38,0.66,2
2870,681,0.00745,0.00559,0.487,0.66,2
2871,702,0.00033,1.42e-05,0.242,0.63,2
2872,969,0.585,0.0,0.747,0.45,2
2873,714,0.00203,0.00055,0.361,0.68,2
2874,707,0.00191,0.0,0.572,0.64,2
2876,829,0.000105,0.0,0.579,0.45,2
2878,857,0.298,0.00244,0.94,0.45,2
2879,971,0.0295,8.3e-06,0.533,0.45,2
2880,972,0.272,0.0,0.187,0.45,2
2881,973,0.14,0.000351,0.841,0.45,2
2882,973,0.0226,0.278,0.251,0.45,2
2883,974,0.00037,0.00858,0.669,0.0,2
2884,808,0.169,0.000665,0.565,0.45,2
2885,975,0.00103,0.00072,0.73,0.45,2
2886,974,0.000455,0.00271,0.721,0.0,2
2887,976,0.713,0.0,0.237,0.0,2
2888,977,0.0337,0.0,0.691,0.0,2
2889,855,0.067,0.000176,0.772,0.45,2
2890,978,0.00159,0.793,0.673,0.45,2
2891,979,0.927,1.58e-06,0.431,0.46,2
2892,976,0.0244,0.0,0.594,0.0,2
2893,980,0.0171,0.0,0.644,0.43,2
2894,855,0.0097,2.81e-06,0.456,0.45,2
2895,855,0.00101,0.366,0.746,0.45,2
2896,981,0.552,0.0,0.611,0.44,2
2897,808,0.037,2.05e-05,0.498,0.45,2
2898,850,0.0692,0.0,0.904,0.45,2
2899,928,0.0326,0.0,0.671,0.45,2
2900,982,0.0102,0.000491,0.214,0.7000000000000001,2
2901,983,0.373,0.253,0.159,0.71,2
2902,734,0.00034,0.0,0.739,0.66,2
2903,728,0.0048,0.486,0.129,0.7000000000000001,2
2904,678,0.000133,0.00114,0.453,0.55,2
2905,984,0.0117,0.0,0.533,0.53,2
2907,985,0.395,8.35e-06,0.263,0.65,2
2908,702,0.000644,0.00246,0.335,0.66,2
2909,678,0.00967,2.94e-05,0.3,0.6,2
2911,681,0.023,0.00213,0.222,0.61,2
2912,681,0.895,9.89e-05,0.179,0.61,2
2913,679,0.000568,0.000287,0.18,0.62,2
2914,676,3.33e-05,0.000104,0.512,0.67,2
2915,681,0.00623,0.039,0.824,0.63,2
2916,987,0.000148,0.372,0.466,0.6900000000000001,2
2917,872,0.00207,1.78e-05,0.927,0.76,2
2918,681,0.0123,0.000237,0.552,0.62,2
2919,681,0.0106,0.0116,0.303,0.62,2
2920,681,0.125,0.134,0.399,0.62,2
2921,988,0.382,0.0201,0.787,0.45,2
2922,701,0.324,0.235,0.405,0.45,2
2923,806,0.0129,0.0,0.398,0.66,2
2924,989,0.000303,0.00125,0.371,0.0,2
2925,957,0.132,0.000205,0.231,0.45,2
2926,990,0.238,0.000325,0.639,0.44,2
2927,718,0.017,5.09e-06,0.957,0.6900000000000001,2
2928,983,0.00045,0.0,0.758,0.75,2
2929,991,0.347,0.0,0.838,0.44,2
2930,701,0.00117,0.123,0.438,0.44,2
2931,819,0.0648,5.91e-05,0.839,0.45,2
2932,947,0.164,0.00185,0.696,0.45,2
2933,992,0.15,0.000599,0.59,0.45,2
2934,993,0.0052,1.05e-06,0.24,0.44,2
2935,989,0.00124,0.000125,0.326,0.0,2
2936,994,0.177,9.92e-05,0.805,0.44,2
2937,790,0.0469,0.0,0.657,0.45,2
2938,757,0.0861,1.43e-05,0.878,0.44,2
2939,995,0.673,0.0,0.33,0.44,2
2940,775,0.35,1.29e-05,0.396,0.45,2
2941,996,0.0247,0.000593,0.676,0.01,2
2942,865,0.0719,1.67e-06,0.465,0.45,2
2943,996,0.00065,0.000892,0.422,0.01,2
2944,757,0.0439,0.000226,0.339,0.44,2
2945,850,0.0048,1.87e-06,0.852,0.45,2
2946,855,0.0296,0.0872,0.336,0.45,2
2947,997,0.00837,1.85e-05,0.781,0.45,2
2948,929,0.0115,2.78e-05,0.294,0.44,2
2949,998,0.000155,2.13e-06,0.281,0.0,2
2950,859,0.0641,5.24e-05,0.578,0.68,2
2951,999,0.148,0.0,0.715,0.66,2
2952,674,8.74e-05,0.0777,0.421,0.72,2
2953,1000,0.0164,0.000763,0.662,0.76,2
2954,682,0.000152,0.0484,0.321,0.77,2
2955,934,0.0054,0.000133,0.313,0.74,2
2956,1001,0.0207,0.0,0.384,0.6,2
2957,681,0.0264,0.00355,0.198,0.75,2
2958,897,0.00178,4.54e-06,0.265,0.76,2
2959,781,0.0124,0.0601,0.572,0.75,2
2960,1002,0.114,0.0,0.34,0.44,2
2961,934,5.54e-05,0.349,0.237,0.77,2
2962,953,0.0624,0.0,0.483,0.68,2
2963,1003,0.0371,0.00209,0.0943,0.61,2
2964,695,0.108,0.00416,0.807,0.6900000000000001,2
2965,1004,0.0355,0.000696,0.231,0.44,2
2966,1005,0.0147,0.000102,0.429,0.5700000000000001,2
2967,987,0.0012,0.417,0.191,0.7000000000000001,2
2968,681,0.0917,0.0106,0.492,0.6,2
2969,678,0.000935,0.00434,0.355,0.56,2
2970,986,0.00184,0.000233,0.425,0.43,2
2971,863,0.000929,0.847,0.518,0.44,2
2972,1006,0.0116,0.000504,0.39,0.66,2
2973,1007,0.0331,0.0,0.483,0.44,2
2974,851,0.241,0.00291,0.899,0.44,2
2975,1008,0.501,0.000147,0.289,0.44,2
2976,799,0.0112,0.00108,0.746,0.45,2
2977,957,0.289,5.6e-06,0.398,0.44,2
2978,719,0.0496,0.0,0.934,0.44,2
2979,870,0.0136,1.15e-06,0.65,0.44,2
2980,740,0.172,6.01e-06,0.922,0.44,2
2981,899,0.547,0.0,0.909,0.45,2
2982,790,0.0529,0.0,0.563,0.44,2
2983,1009,0.0282,0.0,0.858,0.45,2
2984,1010,0.0322,0.000664,0.969,0.45,2
2985,731,0.446,0.0,0.885,0.44,2
2986,869,0.00108,0.000338,0.626,0.45,2
2987,928,0.000322,0.0,0.705,0.44,2
2988,1011,1.52e-05,0.0548,0.159,0.0,2
2989,894,0.0584,0.0,0.965,0.44,2
2990,1012,0.0133,0.427,0.962,0.44,2
2991,1013,0.0786,0.0,0.523,0.44,2
2992,994,0.0365,0.00927,0.801,0.44,2
2993,1014,0.00106,0.498,0.403,0.44,2
2994,868,0.000372,5.9e-05,0.651,0.44,2
2995,850,0.0759,0.000234,0.785,0.44,2
2996,790,0.125,1.19e-06,0.868,0.44,2
2997,1011,0.000337,0.0419,0.265,0.0,2
2998,863,0.000931,0.000186,0.561,0.44,2
2999,929,0.679,0.000302,0.155,0.44,2
3000,673,0.0678,0.149,0.337,0.87,3
3001,1015,0.433,2.07e-05,0.319,0.79,3
3002,673,0.0484,0.000417,0.37,0.86,3
3003,673,0.0495,0.0177,0.398,0.93,3
3004,1016,0.299,0.0,0.415,0.86,3
3005,1017,0.0153,0.000193,0.399,0.81,3
3006,1018,0.00958,0.0,0.4,0.85,3
3007,1018,0.0046,0.0,0.243,0.8300000000000001,3
3008,1019,0.217,1.77e-05,0.866,0.76,3
3009,1020,0.186,0.0,0.569,0.79,3
3010,1019,0.598,0.0,0.312,0.7000000000000001,3
3011,678,0.00129,1.01e-05,0.602,0.73,3
3012,679,0.00158,0.00206,0.653,0.75,3
3013,1021,0.000885,0.0297,0.319,0.03,3
3014,681,0.00861,0.0273,0.795,0.02,3
3015,1022,0.0253,0.0,0.525,0.03,3
3016,681,0.0267,0.000669,0.351,0.03,3
3017,681,0.0021,0.00154,0.327,0.02,3
3018,682,0.00104,0.0,0.251,0.02,3
3019,681,0.0267,0.000669,0.351,0.01,3
3020,681,0.0121,1.6e-05,0.418,0.0,3
3021,683,0.912,0.0,0.304,0.0,3
